"Step","likely-pyramid-31 - loss","likely-pyramid-31 - loss__MIN","likely-pyramid-31 - loss__MAX"
"7565","3.6599502563476562","3.6599502563476562","3.6599502563476562"
"7566","3.8051609992980957","3.8051609992980957","3.8051609992980957"
"7567","3.893678665161133","3.893678665161133","3.893678665161133"
"7568","3.9957804679870605","3.9957804679870605","3.9957804679870605"
"7569","3.897981643676758","3.897981643676758","3.897981643676758"
"7570","3.951845645904541","3.951845645904541","3.951845645904541"
"7571","3.6472692489624023","3.6472692489624023","3.6472692489624023"
"7572","3.6240732669830322","3.6240732669830322","3.6240732669830322"
"7573","3.821108818054199","3.821108818054199","3.821108818054199"
"7574","4.0884785652160645","4.0884785652160645","4.0884785652160645"
"7575","3.737306594848633","3.737306594848633","3.737306594848633"
"7576","3.8873209953308105","3.8873209953308105","3.8873209953308105"
"7577","3.7029829025268555","3.7029829025268555","3.7029829025268555"
"7578","3.8163881301879883","3.8163881301879883","3.8163881301879883"
"7579","3.6730620861053467","3.6730620861053467","3.6730620861053467"
"7580","3.7522034645080566","3.7522034645080566","3.7522034645080566"
"7581","4.054203987121582","4.054203987121582","4.054203987121582"
"7582","3.8598105907440186","3.8598105907440186","3.8598105907440186"
"7583","3.7485134601593018","3.7485134601593018","3.7485134601593018"
"7584","3.6896960735321045","3.6896960735321045","3.6896960735321045"
"7585","4.23723840713501","4.23723840713501","4.23723840713501"
"7586","3.7510757446289062","3.7510757446289062","3.7510757446289062"
"7587","3.9058916568756104","3.9058916568756104","3.9058916568756104"
"7588","3.728562593460083","3.728562593460083","3.728562593460083"
"7589","3.6708900928497314","3.6708900928497314","3.6708900928497314"
"7590","3.9131319522857666","3.9131319522857666","3.9131319522857666"
"7591","3.7466206550598145","3.7466206550598145","3.7466206550598145"
"7592","3.7489006519317627","3.7489006519317627","3.7489006519317627"
"7593","3.6972708702087402","3.6972708702087402","3.6972708702087402"
"7594","3.882627248764038","3.882627248764038","3.882627248764038"
"7595","3.7503390312194824","3.7503390312194824","3.7503390312194824"
"7596","3.773408889770508","3.773408889770508","3.773408889770508"
"7597","3.826303720474243","3.826303720474243","3.826303720474243"
"7598","4.215457439422607","4.215457439422607","4.215457439422607"
"7599","3.908902168273926","3.908902168273926","3.908902168273926"
"7600","3.5974860191345215","3.5974860191345215","3.5974860191345215"
"7601","3.672929048538208","3.672929048538208","3.672929048538208"
"7602","3.841024398803711","3.841024398803711","3.841024398803711"
"7603","3.6074790954589844","3.6074790954589844","3.6074790954589844"
"7604","3.780164957046509","3.780164957046509","3.780164957046509"
"7605","3.9458138942718506","3.9458138942718506","3.9458138942718506"
"7606","3.739875078201294","3.739875078201294","3.739875078201294"
"7607","3.7873871326446533","3.7873871326446533","3.7873871326446533"
"7608","3.7551333904266357","3.7551333904266357","3.7551333904266357"
"7609","3.887637138366699","3.887637138366699","3.887637138366699"
"7610","3.625689744949341","3.625689744949341","3.625689744949341"
"7611","3.651599884033203","3.651599884033203","3.651599884033203"
"7612","3.6827950477600098","3.6827950477600098","3.6827950477600098"
"7613","3.7371068000793457","3.7371068000793457","3.7371068000793457"
"7614","3.8050060272216797","3.8050060272216797","3.8050060272216797"
"7615","3.855177879333496","3.855177879333496","3.855177879333496"
"7616","3.6638145446777344","3.6638145446777344","3.6638145446777344"
"7617","3.7181217670440674","3.7181217670440674","3.7181217670440674"
"7618","3.5991640090942383","3.5991640090942383","3.5991640090942383"
"7619","3.5989396572113037","3.5989396572113037","3.5989396572113037"
"7620","3.8061416149139404","3.8061416149139404","3.8061416149139404"
"7621","3.6364705562591553","3.6364705562591553","3.6364705562591553"
"7622","3.863316535949707","3.863316535949707","3.863316535949707"
"7623","3.7996954917907715","3.7996954917907715","3.7996954917907715"
"7624","3.6286940574645996","3.6286940574645996","3.6286940574645996"
"7625","3.7367594242095947","3.7367594242095947","3.7367594242095947"
"7626","3.7961299419403076","3.7961299419403076","3.7961299419403076"
"7627","3.935701608657837","3.935701608657837","3.935701608657837"
"7628","3.609534978866577","3.609534978866577","3.609534978866577"
"7629","3.609941005706787","3.609941005706787","3.609941005706787"
"7630","3.7681751251220703","3.7681751251220703","3.7681751251220703"
"7631","3.6893582344055176","3.6893582344055176","3.6893582344055176"
"7632","3.895282745361328","3.895282745361328","3.895282745361328"
"7633","3.84490704536438","3.84490704536438","3.84490704536438"
"7634","3.964109182357788","3.964109182357788","3.964109182357788"
"7635","3.682539463043213","3.682539463043213","3.682539463043213"
"7636","3.6923251152038574","3.6923251152038574","3.6923251152038574"
"7637","3.6575851440429688","3.6575851440429688","3.6575851440429688"
"7638","3.612710475921631","3.612710475921631","3.612710475921631"
"7639","3.860210657119751","3.860210657119751","3.860210657119751"
"7640","3.9348576068878174","3.9348576068878174","3.9348576068878174"
"7641","3.7444827556610107","3.7444827556610107","3.7444827556610107"
"7642","3.867180824279785","3.867180824279785","3.867180824279785"
"7643","3.8597466945648193","3.8597466945648193","3.8597466945648193"
"7644","3.8182976245880127","3.8182976245880127","3.8182976245880127"
"7645","3.801450729370117","3.801450729370117","3.801450729370117"
"7646","3.5660459995269775","3.5660459995269775","3.5660459995269775"
"7647","3.741300582885742","3.741300582885742","3.741300582885742"
"7648","3.8260855674743652","3.8260855674743652","3.8260855674743652"
"7649","3.6990582942962646","3.6990582942962646","3.6990582942962646"
"7650","3.7736690044403076","3.7736690044403076","3.7736690044403076"
"7651","3.888162136077881","3.888162136077881","3.888162136077881"
"7652","3.886392116546631","3.886392116546631","3.886392116546631"
"7653","3.7514588832855225","3.7514588832855225","3.7514588832855225"
"7654","3.729466199874878","3.729466199874878","3.729466199874878"
"7655","3.6640982627868652","3.6640982627868652","3.6640982627868652"
"7656","3.6746609210968018","3.6746609210968018","3.6746609210968018"
"7657","3.7355687618255615","3.7355687618255615","3.7355687618255615"
"7658","3.668545961380005","3.668545961380005","3.668545961380005"
"7659","3.890611410140991","3.890611410140991","3.890611410140991"
"7660","3.559169054031372","3.559169054031372","3.559169054031372"
"7661","3.578305244445801","3.578305244445801","3.578305244445801"
"7662","3.8702638149261475","3.8702638149261475","3.8702638149261475"
"7663","3.8323564529418945","3.8323564529418945","3.8323564529418945"
"7664","3.5154409408569336","3.5154409408569336","3.5154409408569336"
"7665","3.7618520259857178","3.7618520259857178","3.7618520259857178"
"7666","3.782771110534668","3.782771110534668","3.782771110534668"
"7667","3.557753801345825","3.557753801345825","3.557753801345825"
"7668","3.597142457962036","3.597142457962036","3.597142457962036"
"7669","3.7884812355041504","3.7884812355041504","3.7884812355041504"
"7670","3.888575315475464","3.888575315475464","3.888575315475464"
"7671","3.734224557876587","3.734224557876587","3.734224557876587"
"7672","3.7613909244537354","3.7613909244537354","3.7613909244537354"
"7673","1.6990423202514648","1.6990423202514648","1.6990423202514648"
"7675","3.66599178314209","3.66599178314209","3.66599178314209"
"7676","3.7904317378997803","3.7904317378997803","3.7904317378997803"
"7677","3.7383604049682617","3.7383604049682617","3.7383604049682617"
"7678","3.777587652206421","3.777587652206421","3.777587652206421"
"7679","3.830385208129883","3.830385208129883","3.830385208129883"
"7680","3.6790361404418945","3.6790361404418945","3.6790361404418945"
"7681","3.811743974685669","3.811743974685669","3.811743974685669"
"7682","3.8617939949035645","3.8617939949035645","3.8617939949035645"
"7683","3.734640121459961","3.734640121459961","3.734640121459961"
"7684","3.6427977085113525","3.6427977085113525","3.6427977085113525"
"7685","3.8061723709106445","3.8061723709106445","3.8061723709106445"
"7686","3.729877233505249","3.729877233505249","3.729877233505249"
"7687","3.6866464614868164","3.6866464614868164","3.6866464614868164"
"7688","3.679560899734497","3.679560899734497","3.679560899734497"
"7689","3.60381817817688","3.60381817817688","3.60381817817688"
"7690","3.6730401515960693","3.6730401515960693","3.6730401515960693"
"7691","3.8547353744506836","3.8547353744506836","3.8547353744506836"
"7692","3.8689887523651123","3.8689887523651123","3.8689887523651123"
"7693","3.7316524982452393","3.7316524982452393","3.7316524982452393"
"7694","3.6423373222351074","3.6423373222351074","3.6423373222351074"
"7695","3.7994017601013184","3.7994017601013184","3.7994017601013184"
"7696","3.7890677452087402","3.7890677452087402","3.7890677452087402"
"7697","3.9654250144958496","3.9654250144958496","3.9654250144958496"
"7698","3.800900936126709","3.800900936126709","3.800900936126709"
"7699","3.684260129928589","3.684260129928589","3.684260129928589"
"7700","3.666616439819336","3.666616439819336","3.666616439819336"
"7701","3.528795003890991","3.528795003890991","3.528795003890991"
"7702","3.7176120281219482","3.7176120281219482","3.7176120281219482"
"7703","3.7359778881073","3.7359778881073","3.7359778881073"
"7704","4.095139503479004","4.095139503479004","4.095139503479004"
"7705","3.7097842693328857","3.7097842693328857","3.7097842693328857"
"7706","3.5571300983428955","3.5571300983428955","3.5571300983428955"
"7707","3.7059688568115234","3.7059688568115234","3.7059688568115234"
"7708","3.6336231231689453","3.6336231231689453","3.6336231231689453"
"7709","3.664581060409546","3.664581060409546","3.664581060409546"
"7710","3.629801034927368","3.629801034927368","3.629801034927368"
"7711","3.875204563140869","3.875204563140869","3.875204563140869"
"7712","3.716660976409912","3.716660976409912","3.716660976409912"
"7713","3.732290029525757","3.732290029525757","3.732290029525757"
"7714","3.767571449279785","3.767571449279785","3.767571449279785"
"7715","3.621190309524536","3.621190309524536","3.621190309524536"
"7716","3.811105728149414","3.811105728149414","3.811105728149414"
"7717","3.821260929107666","3.821260929107666","3.821260929107666"
"7718","3.977388858795166","3.977388858795166","3.977388858795166"
"7719","4.148128509521484","4.148128509521484","4.148128509521484"
"7720","3.7559595108032227","3.7559595108032227","3.7559595108032227"
"7721","3.8663010597229004","3.8663010597229004","3.8663010597229004"
"7722","3.759819984436035","3.759819984436035","3.759819984436035"
"7723","3.6329286098480225","3.6329286098480225","3.6329286098480225"
"7724","3.8109965324401855","3.8109965324401855","3.8109965324401855"
"7725","3.9298980236053467","3.9298980236053467","3.9298980236053467"
"7726","3.5776150226593018","3.5776150226593018","3.5776150226593018"
"7727","3.8320796489715576","3.8320796489715576","3.8320796489715576"
"7728","3.7329905033111572","3.7329905033111572","3.7329905033111572"
"7729","3.83298397064209","3.83298397064209","3.83298397064209"
"7730","3.6500072479248047","3.6500072479248047","3.6500072479248047"
"7731","3.7699553966522217","3.7699553966522217","3.7699553966522217"
"7732","3.5335776805877686","3.5335776805877686","3.5335776805877686"
"7733","3.622375249862671","3.622375249862671","3.622375249862671"
"7734","3.6150217056274414","3.6150217056274414","3.6150217056274414"
"7735","3.6757495403289795","3.6757495403289795","3.6757495403289795"
"7736","3.945852518081665","3.945852518081665","3.945852518081665"
"7737","3.7468690872192383","3.7468690872192383","3.7468690872192383"
"7738","3.6839256286621094","3.6839256286621094","3.6839256286621094"
"7739","3.924297332763672","3.924297332763672","3.924297332763672"
"7740","3.6798295974731445","3.6798295974731445","3.6798295974731445"
"7741","3.7076988220214844","3.7076988220214844","3.7076988220214844"
"7742","3.9762794971466064","3.9762794971466064","3.9762794971466064"
"7743","3.7345125675201416","3.7345125675201416","3.7345125675201416"
"7744","3.961303949356079","3.961303949356079","3.961303949356079"
"7745","3.994603395462036","3.994603395462036","3.994603395462036"
"7746","3.7428605556488037","3.7428605556488037","3.7428605556488037"
"7747","3.830479145050049","3.830479145050049","3.830479145050049"
"7748","3.792792320251465","3.792792320251465","3.792792320251465"
"7749","3.7410340309143066","3.7410340309143066","3.7410340309143066"
"7750","3.817462682723999","3.817462682723999","3.817462682723999"
"7751","3.8651418685913086","3.8651418685913086","3.8651418685913086"
"7752","3.8020825386047363","3.8020825386047363","3.8020825386047363"
"7753","3.862725019454956","3.862725019454956","3.862725019454956"
"7754","3.608346700668335","3.608346700668335","3.608346700668335"
"7755","3.6956613063812256","3.6956613063812256","3.6956613063812256"
"7756","3.8414828777313232","3.8414828777313232","3.8414828777313232"
"7757","3.8457701206207275","3.8457701206207275","3.8457701206207275"
"7758","3.6333324909210205","3.6333324909210205","3.6333324909210205"
"7759","3.695800542831421","3.695800542831421","3.695800542831421"
"7760","3.5877554416656494","3.5877554416656494","3.5877554416656494"
"7761","3.735520601272583","3.735520601272583","3.735520601272583"
"7762","3.74391770362854","3.74391770362854","3.74391770362854"
"7763","3.767735242843628","3.767735242843628","3.767735242843628"
"7764","3.6673424243927","3.6673424243927","3.6673424243927"
"7765","3.6107163429260254","3.6107163429260254","3.6107163429260254"
"7766","3.8904268741607666","3.8904268741607666","3.8904268741607666"
"7767","3.6503283977508545","3.6503283977508545","3.6503283977508545"
"7768","3.6715948581695557","3.6715948581695557","3.6715948581695557"
"7769","3.899416208267212","3.899416208267212","3.899416208267212"
"7770","3.7827510833740234","3.7827510833740234","3.7827510833740234"
"7771","3.5660998821258545","3.5660998821258545","3.5660998821258545"
"7772","3.911337375640869","3.911337375640869","3.911337375640869"
"7773","4.013622760772705","4.013622760772705","4.013622760772705"
"7774","3.8021647930145264","3.8021647930145264","3.8021647930145264"
"7775","3.9297935962677","3.9297935962677","3.9297935962677"
"7776","3.9013161659240723","3.9013161659240723","3.9013161659240723"
"7777","3.7588114738464355","3.7588114738464355","3.7588114738464355"
"7778","3.728151321411133","3.728151321411133","3.728151321411133"
"7779","3.8949105739593506","3.8949105739593506","3.8949105739593506"
"7780","3.6249852180480957","3.6249852180480957","3.6249852180480957"
"7781","3.766587734222412","3.766587734222412","3.766587734222412"
"7782","3.620124101638794","3.620124101638794","3.620124101638794"
"7783","3.7574660778045654","3.7574660778045654","3.7574660778045654"
"7784","3.7399184703826904","3.7399184703826904","3.7399184703826904"
"7785","3.6059093475341797","3.6059093475341797","3.6059093475341797"
"7786","3.75844669342041","3.75844669342041","3.75844669342041"
"7787","3.900322914123535","3.900322914123535","3.900322914123535"
"7788","3.5844783782958984","3.5844783782958984","3.5844783782958984"
"7789","3.611844539642334","3.611844539642334","3.611844539642334"
"7790","3.8694517612457275","3.8694517612457275","3.8694517612457275"
"7791","3.7056162357330322","3.7056162357330322","3.7056162357330322"
"7792","3.6951167583465576","3.6951167583465576","3.6951167583465576"
"7793","3.7304632663726807","3.7304632663726807","3.7304632663726807"
"7794","3.8067777156829834","3.8067777156829834","3.8067777156829834"
"7795","4.19218111038208","4.19218111038208","4.19218111038208"
"7796","3.615036725997925","3.615036725997925","3.615036725997925"
"7797","3.591277599334717","3.591277599334717","3.591277599334717"
"7798","3.6866493225097656","3.6866493225097656","3.6866493225097656"
"7799","3.932807207107544","3.932807207107544","3.932807207107544"
"7800","3.597980499267578","3.597980499267578","3.597980499267578"
"7801","3.845491886138916","3.845491886138916","3.845491886138916"
"7802","3.7025208473205566","3.7025208473205566","3.7025208473205566"
"7803","3.579819679260254","3.579819679260254","3.579819679260254"
"7804","3.9450438022613525","3.9450438022613525","3.9450438022613525"
"7805","3.8254647254943848","3.8254647254943848","3.8254647254943848"
"7806","3.6610281467437744","3.6610281467437744","3.6610281467437744"
"7807","3.698253870010376","3.698253870010376","3.698253870010376"
"7808","3.8352465629577637","3.8352465629577637","3.8352465629577637"
"7809","3.8966317176818848","3.8966317176818848","3.8966317176818848"
"7810","3.7940173149108887","3.7940173149108887","3.7940173149108887"
"7811","3.7709314823150635","3.7709314823150635","3.7709314823150635"
"7812","3.6956675052642822","3.6956675052642822","3.6956675052642822"
"7813","3.86456561088562","3.86456561088562","3.86456561088562"
"7814","3.8004605770111084","3.8004605770111084","3.8004605770111084"
"7815","3.7236998081207275","3.7236998081207275","3.7236998081207275"
"7816","3.896066427230835","3.896066427230835","3.896066427230835"
"7817","3.6494340896606445","3.6494340896606445","3.6494340896606445"
"7818","3.7423815727233887","3.7423815727233887","3.7423815727233887"
"7819","3.6450517177581787","3.6450517177581787","3.6450517177581787"
"7820","3.6204378604888916","3.6204378604888916","3.6204378604888916"
"7821","3.7787561416625977","3.7787561416625977","3.7787561416625977"
"7822","3.819802761077881","3.819802761077881","3.819802761077881"
"7823","3.7337968349456787","3.7337968349456787","3.7337968349456787"
"7824","3.5356228351593018","3.5356228351593018","3.5356228351593018"
"7825","3.648730516433716","3.648730516433716","3.648730516433716"
"7826","3.7600131034851074","3.7600131034851074","3.7600131034851074"
"7827","3.722754716873169","3.722754716873169","3.722754716873169"
"7828","3.6005189418792725","3.6005189418792725","3.6005189418792725"
"7829","3.667853832244873","3.667853832244873","3.667853832244873"
"7830","3.7046332359313965","3.7046332359313965","3.7046332359313965"
"7831","3.6853976249694824","3.6853976249694824","3.6853976249694824"
"7832","3.6959569454193115","3.6959569454193115","3.6959569454193115"
"7833","3.838470458984375","3.838470458984375","3.838470458984375"
"7834","3.6526293754577637","3.6526293754577637","3.6526293754577637"
"7835","3.7828431129455566","3.7828431129455566","3.7828431129455566"
"7836","3.704411745071411","3.704411745071411","3.704411745071411"
"7837","3.7294161319732666","3.7294161319732666","3.7294161319732666"
"7838","3.787930488586426","3.787930488586426","3.787930488586426"
"7839","3.662688970565796","3.662688970565796","3.662688970565796"
"7840","3.567739963531494","3.567739963531494","3.567739963531494"
"7841","3.770192861557007","3.770192861557007","3.770192861557007"
"7842","3.8350369930267334","3.8350369930267334","3.8350369930267334"
"7843","3.8163039684295654","3.8163039684295654","3.8163039684295654"
"7844","3.7631430625915527","3.7631430625915527","3.7631430625915527"
"7845","3.610517978668213","3.610517978668213","3.610517978668213"
"7846","3.559293031692505","3.559293031692505","3.559293031692505"
"7847","3.9029312133789062","3.9029312133789062","3.9029312133789062"
"7848","3.6967456340789795","3.6967456340789795","3.6967456340789795"
"7849","3.798964738845825","3.798964738845825","3.798964738845825"
"7850","3.8114049434661865","3.8114049434661865","3.8114049434661865"
"7851","3.848008632659912","3.848008632659912","3.848008632659912"
"7852","3.556058883666992","3.556058883666992","3.556058883666992"
"7853","3.855436086654663","3.855436086654663","3.855436086654663"
"7854","3.606733560562134","3.606733560562134","3.606733560562134"
"7855","3.592617988586426","3.592617988586426","3.592617988586426"
"7856","3.7167739868164062","3.7167739868164062","3.7167739868164062"
"7857","3.7127904891967773","3.7127904891967773","3.7127904891967773"
"7858","3.82786226272583","3.82786226272583","3.82786226272583"
"7859","3.81368088722229","3.81368088722229","3.81368088722229"
"7860","3.5167365074157715","3.5167365074157715","3.5167365074157715"
"7861","3.841409683227539","3.841409683227539","3.841409683227539"
"7862","3.989427328109741","3.989427328109741","3.989427328109741"
"7863","3.559570789337158","3.559570789337158","3.559570789337158"
"7864","3.6080527305603027","3.6080527305603027","3.6080527305603027"
"7865","3.669229745864868","3.669229745864868","3.669229745864868"
"7866","3.848337411880493","3.848337411880493","3.848337411880493"
"7867","3.541304111480713","3.541304111480713","3.541304111480713"
"7868","3.7746150493621826","3.7746150493621826","3.7746150493621826"
"7869","3.650273084640503","3.650273084640503","3.650273084640503"
"7870","3.8558454513549805","3.8558454513549805","3.8558454513549805"
"7871","3.647237539291382","3.647237539291382","3.647237539291382"
"7872","3.6961660385131836","3.6961660385131836","3.6961660385131836"
"7873","3.7510292530059814","3.7510292530059814","3.7510292530059814"
"7874","3.6808958053588867","3.6808958053588867","3.6808958053588867"
"7875","3.758561134338379","3.758561134338379","3.758561134338379"
"7876","3.72003436088562","3.72003436088562","3.72003436088562"
"7877","3.6593642234802246","3.6593642234802246","3.6593642234802246"
"7878","3.672724485397339","3.672724485397339","3.672724485397339"
"7879","3.6708645820617676","3.6708645820617676","3.6708645820617676"
"7880","3.769160509109497","3.769160509109497","3.769160509109497"
"7881","3.7301125526428223","3.7301125526428223","3.7301125526428223"
"7882","3.6931915283203125","3.6931915283203125","3.6931915283203125"
"7883","3.7089624404907227","3.7089624404907227","3.7089624404907227"
"7884","3.621673345565796","3.621673345565796","3.621673345565796"
"7885","3.6735262870788574","3.6735262870788574","3.6735262870788574"
"7886","3.5373647212982178","3.5373647212982178","3.5373647212982178"
"7887","3.651869773864746","3.651869773864746","3.651869773864746"
"7888","3.8040666580200195","3.8040666580200195","3.8040666580200195"
"7889","3.843064308166504","3.843064308166504","3.843064308166504"
"7890","3.625678062438965","3.625678062438965","3.625678062438965"
"7891","3.5224897861480713","3.5224897861480713","3.5224897861480713"
"7892","3.887758255004883","3.887758255004883","3.887758255004883"
"7893","3.6368958950042725","3.6368958950042725","3.6368958950042725"
"7894","3.717069387435913","3.717069387435913","3.717069387435913"
"7895","3.714052677154541","3.714052677154541","3.714052677154541"
"7896","3.7023539543151855","3.7023539543151855","3.7023539543151855"
"7897","3.727752923965454","3.727752923965454","3.727752923965454"
"7898","3.7404158115386963","3.7404158115386963","3.7404158115386963"
"7899","3.7837564945220947","3.7837564945220947","3.7837564945220947"
"7900","3.613109827041626","3.613109827041626","3.613109827041626"
"7901","3.7672369480133057","3.7672369480133057","3.7672369480133057"
"7902","3.661285638809204","3.661285638809204","3.661285638809204"
"7903","3.636808156967163","3.636808156967163","3.636808156967163"
"7904","3.9000346660614014","3.9000346660614014","3.9000346660614014"
"7905","3.9151766300201416","3.9151766300201416","3.9151766300201416"
"7906","3.903122663497925","3.903122663497925","3.903122663497925"
"7907","3.8179409503936768","3.8179409503936768","3.8179409503936768"
"7908","3.798729658126831","3.798729658126831","3.798729658126831"
"7909","3.7067172527313232","3.7067172527313232","3.7067172527313232"
"7910","3.920833110809326","3.920833110809326","3.920833110809326"
"7911","3.6925089359283447","3.6925089359283447","3.6925089359283447"
"7912","3.886073589324951","3.886073589324951","3.886073589324951"
"7913","3.7260918617248535","3.7260918617248535","3.7260918617248535"
"7914","3.620309352874756","3.620309352874756","3.620309352874756"
"7915","3.715439796447754","3.715439796447754","3.715439796447754"
"7916","3.705345392227173","3.705345392227173","3.705345392227173"
"7917","3.835696220397949","3.835696220397949","3.835696220397949"
"7918","3.9083430767059326","3.9083430767059326","3.9083430767059326"
"7919","3.8050427436828613","3.8050427436828613","3.8050427436828613"
"7920","3.70525860786438","3.70525860786438","3.70525860786438"
"7921","3.7343475818634033","3.7343475818634033","3.7343475818634033"
"7922","3.761403799057007","3.761403799057007","3.761403799057007"
"7923","3.6279714107513428","3.6279714107513428","3.6279714107513428"
"7924","3.6078882217407227","3.6078882217407227","3.6078882217407227"
"7925","3.7840707302093506","3.7840707302093506","3.7840707302093506"
"7926","3.478888750076294","3.478888750076294","3.478888750076294"
"7927","3.9296302795410156","3.9296302795410156","3.9296302795410156"
"7928","3.7754366397857666","3.7754366397857666","3.7754366397857666"
"7929","3.6501660346984863","3.6501660346984863","3.6501660346984863"
"7930","3.845545768737793","3.845545768737793","3.845545768737793"
"7931","3.7652292251586914","3.7652292251586914","3.7652292251586914"
"7932","3.6483540534973145","3.6483540534973145","3.6483540534973145"
"7933","3.408656597137451","3.408656597137451","3.408656597137451"
"7934","3.6990087032318115","3.6990087032318115","3.6990087032318115"
"7935","3.8048791885375977","3.8048791885375977","3.8048791885375977"
"7936","3.674771547317505","3.674771547317505","3.674771547317505"
"7937","3.452601432800293","3.452601432800293","3.452601432800293"
"7938","3.6940500736236572","3.6940500736236572","3.6940500736236572"
"7939","3.5923163890838623","3.5923163890838623","3.5923163890838623"
"7940","3.6629016399383545","3.6629016399383545","3.6629016399383545"
"7941","3.785966634750366","3.785966634750366","3.785966634750366"
"7942","3.5317366123199463","3.5317366123199463","3.5317366123199463"
"7943","3.7466585636138916","3.7466585636138916","3.7466585636138916"
"7944","3.571958541870117","3.571958541870117","3.571958541870117"
"7945","3.5990278720855713","3.5990278720855713","3.5990278720855713"
"7946","3.811493158340454","3.811493158340454","3.811493158340454"
"7947","3.6791083812713623","3.6791083812713623","3.6791083812713623"
"7948","3.7173960208892822","3.7173960208892822","3.7173960208892822"
"7949","3.976151704788208","3.976151704788208","3.976151704788208"
"7950","3.6812708377838135","3.6812708377838135","3.6812708377838135"
"7951","3.7511284351348877","3.7511284351348877","3.7511284351348877"
"7952","3.486402750015259","3.486402750015259","3.486402750015259"
"7953","3.6886987686157227","3.6886987686157227","3.6886987686157227"
"7954","3.788641929626465","3.788641929626465","3.788641929626465"
"7955","3.657792091369629","3.657792091369629","3.657792091369629"
"7956","3.561741352081299","3.561741352081299","3.561741352081299"
"7957","3.752682685852051","3.752682685852051","3.752682685852051"
"7958","3.6410343647003174","3.6410343647003174","3.6410343647003174"
"7959","3.524127721786499","3.524127721786499","3.524127721786499"
"7960","3.6456964015960693","3.6456964015960693","3.6456964015960693"
"7961","3.766695261001587","3.766695261001587","3.766695261001587"
"7962","3.822903871536255","3.822903871536255","3.822903871536255"
"7963","3.6158227920532227","3.6158227920532227","3.6158227920532227"
"7964","3.7775988578796387","3.7775988578796387","3.7775988578796387"
"7965","3.822068929672241","3.822068929672241","3.822068929672241"
"7966","3.725536584854126","3.725536584854126","3.725536584854126"
"7967","3.654696464538574","3.654696464538574","3.654696464538574"
"7968","3.7666375637054443","3.7666375637054443","3.7666375637054443"
"7969","3.672361135482788","3.672361135482788","3.672361135482788"
"7970","3.8222217559814453","3.8222217559814453","3.8222217559814453"
"7971","3.667465925216675","3.667465925216675","3.667465925216675"
"7972","3.778367519378662","3.778367519378662","3.778367519378662"
"7973","3.620500087738037","3.620500087738037","3.620500087738037"
"7974","3.6321349143981934","3.6321349143981934","3.6321349143981934"
"7975","3.7109217643737793","3.7109217643737793","3.7109217643737793"
"7976","3.7355430126190186","3.7355430126190186","3.7355430126190186"
"7977","3.7521092891693115","3.7521092891693115","3.7521092891693115"
"7978","3.7537484169006348","3.7537484169006348","3.7537484169006348"
"7979","3.7730352878570557","3.7730352878570557","3.7730352878570557"
"7980","1.9584554433822632","1.9584554433822632","1.9584554433822632"
"7982","3.4657320976257324","3.4657320976257324","3.4657320976257324"
"7983","3.8085336685180664","3.8085336685180664","3.8085336685180664"
"7984","3.715322971343994","3.715322971343994","3.715322971343994"
"7985","3.553868293762207","3.553868293762207","3.553868293762207"
"7986","3.7946436405181885","3.7946436405181885","3.7946436405181885"
"7987","3.7807867527008057","3.7807867527008057","3.7807867527008057"
"7988","3.914947032928467","3.914947032928467","3.914947032928467"
"7989","3.7524802684783936","3.7524802684783936","3.7524802684783936"
"7990","3.6163768768310547","3.6163768768310547","3.6163768768310547"
"7991","3.626735210418701","3.626735210418701","3.626735210418701"
"7992","3.8239519596099854","3.8239519596099854","3.8239519596099854"
"7993","3.629610776901245","3.629610776901245","3.629610776901245"
"7994","3.5739336013793945","3.5739336013793945","3.5739336013793945"
"7995","3.6422982215881348","3.6422982215881348","3.6422982215881348"
"7996","3.6604745388031006","3.6604745388031006","3.6604745388031006"
"7997","3.507436513900757","3.507436513900757","3.507436513900757"
"7998","3.8086798191070557","3.8086798191070557","3.8086798191070557"
"7999","3.929016351699829","3.929016351699829","3.929016351699829"
"8000","3.8566482067108154","3.8566482067108154","3.8566482067108154"
"8001","3.8994288444519043","3.8994288444519043","3.8994288444519043"
"8002","3.60949444770813","3.60949444770813","3.60949444770813"
"8003","3.705138921737671","3.705138921737671","3.705138921737671"
"8004","3.7513389587402344","3.7513389587402344","3.7513389587402344"
"8005","3.6312921047210693","3.6312921047210693","3.6312921047210693"
"8006","3.566222906112671","3.566222906112671","3.566222906112671"
"8007","3.7055301666259766","3.7055301666259766","3.7055301666259766"
"8008","3.737088918685913","3.737088918685913","3.737088918685913"
"8009","4.1125640869140625","4.1125640869140625","4.1125640869140625"
"8010","3.665585994720459","3.665585994720459","3.665585994720459"
"8011","3.9310503005981445","3.9310503005981445","3.9310503005981445"
"8012","3.6222195625305176","3.6222195625305176","3.6222195625305176"
"8013","3.659923553466797","3.659923553466797","3.659923553466797"
"8014","3.8886921405792236","3.8886921405792236","3.8886921405792236"
"8015","3.6655189990997314","3.6655189990997314","3.6655189990997314"
"8016","3.704235792160034","3.704235792160034","3.704235792160034"
"8017","3.6515870094299316","3.6515870094299316","3.6515870094299316"
"8018","3.9026732444763184","3.9026732444763184","3.9026732444763184"
"8019","3.3847267627716064","3.3847267627716064","3.3847267627716064"
"8020","3.907623291015625","3.907623291015625","3.907623291015625"
